Mov avg per,maxx month ,minn month,in raange,Time,Count
6/8/2016,6/23/2015,5/27/2015,False,6/8/2016 8:00:00 PM,1907
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 10:00:00 AM,1256
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 6:00:00 AM,759
6/22/2015,6/23/2015,5/27/2015,True,6/22/2015 2:00:00 PM,1046
8/8/2016,6/23/2015,5/27/2015,False,8/8/2016 7:00:00 AM,2198
7/13/2016,6/23/2015,5/27/2015,False,7/13/2016 5:00:00 PM,3858
7/7/2015,6/23/2015,5/27/2015,False,7/7/2015 11:00:00 PM,564
7/28/2015,6/23/2015,5/27/2015,False,7/28/2015 8:00:00 AM,4471
8/11/2015,6/23/2015,5/27/2015,False,8/11/2015 9:00:00 AM,2274
8/5/2015,6/23/2015,5/27/2015,False,8/5/2015 9:00:00 PM,1264
7/16/2015,6/23/2015,5/27/2015,False,7/16/2015 1:00:00 AM,207
6/13/2016,6/23/2015,5/27/2015,False,6/13/2016 8:00:00 PM,1276
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 5:00:00 AM,156
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 4:00:00 AM,82
6/17/2016,6/23/2015,5/27/2015,False,6/17/2016 7:00:00 PM,2002
8/5/2015,6/23/2015,5/27/2015,False,8/5/2015 7:00:00 AM,2335
8/14/2015,6/23/2015,5/27/2015,False,8/14/2015 10:00:00 PM,475
8/5/2016,6/23/2015,5/27/2015,False,8/5/2016 1:00:00 AM,270
7/14/2016,6/23/2015,5/27/2015,False,7/14/2016 10:00:00 AM,1328
7/23/2015,6/23/2015,5/27/2015,False,7/23/2015 9:00:00 AM,2389
6/21/2016,6/23/2015,5/27/2015,False,6/21/2016 7:00:00 AM,2556
7/21/2016,6/23/2015,5/27/2015,False,7/21/2016 6:00:00 AM,831
8/9/2016,6/23/2015,5/27/2015,False,8/9/2016 10:00:00 AM,1225
8/10/2016,6/23/2015,5/27/2015,False,8/10/2016 11:00:00 AM,1225
8/10/2016,6/23/2015,5/27/2015,False,8/10/2016 12:00:00 PM,1510
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 8:00:00 PM,1616
6/24/2016,6/23/2015,5/27/2015,False,6/24/2016 10:00:00 PM,908
7/13/2016,6/23/2015,5/27/2015,False,7/13/2016 6:00:00 PM,4104
8/1/2016,6/23/2015,5/27/2015,False,8/1/2016 5:00:00 PM,3662
6/14/2016,6/23/2015,5/27/2015,False,6/14/2016 8:00:00 PM,1382
6/13/2016,6/23/2015,5/27/2015,False,6/13/2016 6:00:00 PM,3005
7/25/2016,6/23/2015,5/27/2015,False,7/25/2016 7:00:00 AM,2317
6/15/2015,6/23/2015,5/27/2015,True,6/15/2015 11:00:00 AM,1197
6/15/2015,6/23/2015,5/27/2015,True,6/15/2015 4:00:00 PM,2170
8/11/2016,6/23/2015,5/27/2015,False,8/11/2016 8:00:00 AM,4334
6/29/2015,6/23/2015,5/27/2015,False,6/29/2015 12:00:00 AM,338
7/30/2015,6/23/2015,5/27/2015,False,7/30/2015 1:00:00 PM,1581
7/30/2015,6/23/2015,5/27/2015,False,7/30/2015 12:00:00 PM,1587
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 11:00:00 PM,457
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 9:00:00 AM,1540
6/18/2015,6/23/2015,5/27/2015,True,6/18/2015 11:00:00 AM,1265
7/11/2016,6/23/2015,5/27/2015,False,7/11/2016 12:00:00 AM,317
7/28/2015,6/23/2015,5/27/2015,False,7/28/2015 8:00:00 PM,1613
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 8:00:00 PM,1652
6/17/2015,6/23/2015,5/27/2015,True,6/17/2015 8:00:00 AM,4803
6/10/2015,6/23/2015,5/27/2015,True,6/10/2015 1:00:00 PM,1398
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 12:00:00 AM,308
6/14/2016,6/23/2015,5/27/2015,False,6/14/2016 5:00:00 PM,3693
8/8/2016,6/23/2015,5/27/2015,False,8/8/2016 8:00:00 AM,4183
6/29/2016,6/23/2015,5/27/2015,False,6/29/2016 9:00:00 AM,2417
8/8/2016,6/23/2015,5/27/2015,False,8/8/2016 6:00:00 AM,756
7/1/2016,6/23/2015,5/27/2015,False,7/1/2016 7:00:00 PM,1898
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 7:00:00 AM,2319
6/10/2015,6/23/2015,5/27/2015,True,6/10/2015 2:00:00 PM,1339
7/27/2015,6/23/2015,5/27/2015,False,7/27/2015 9:00:00 PM,888
6/22/2015,6/23/2015,5/27/2015,True,6/22/2015 7:00:00 PM,2356
6/22/2015,6/23/2015,5/27/2015,True,6/22/2015 6:00:00 PM,3769
6/2/2015,6/23/2015,5/27/2015,True,6/2/2015 7:00:00 PM,2088
7/28/2015,6/23/2015,5/27/2015,False,7/28/2015 9:00:00 AM,2124
8/11/2015,6/23/2015,5/27/2015,False,8/11/2015 10:00:00 AM,1283
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 8:00:00 AM,4593
6/12/2015,6/23/2015,5/27/2015,True,6/12/2015 11:00:00 PM,747
8/5/2015,6/23/2015,5/27/2015,False,8/5/2015 8:00:00 AM,4436
6/17/2016,6/23/2015,5/27/2015,False,6/17/2016 6:00:00 PM,3000
7/6/2015,6/23/2015,5/27/2015,False,7/6/2015 8:00:00 AM,4549
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 9:00:00 PM,837
8/19/2015,6/23/2015,5/27/2015,False,8/19/2015 8:00:00 AM,4502
6/17/2016,6/23/2015,5/27/2015,False,6/17/2016 4:00:00 PM,2023
8/5/2016,6/23/2015,5/27/2015,False,8/5/2016 12:00:00 AM,92
8/9/2016,6/23/2015,5/27/2015,False,8/9/2016 11:00:00 AM,1427
6/15/2015,6/23/2015,5/27/2015,True,6/15/2015 2:00:00 PM,1446
7/13/2016,6/23/2015,5/27/2015,False,7/13/2016 11:00:00 AM,1222
8/12/2015,6/23/2015,5/27/2015,False,8/12/2015 11:00:00 PM,578
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 9:00:00 AM,2027
6/15/2015,6/23/2015,5/27/2015,True,6/15/2015 12:00:00 PM,1406
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 2:00:00 PM,1163
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 9:00:00 AM,2485
7/12/2016,6/23/2015,5/27/2015,False,7/12/2016 9:00:00 AM,2429
6/14/2016,6/23/2015,5/27/2015,False,6/14/2016 7:00:00 PM,2348
7/5/2016,6/23/2015,5/27/2015,False,7/5/2016 8:00:00 AM,4919
6/14/2016,6/23/2015,5/27/2015,False,6/14/2016 4:00:00 PM,1628
6/3/2015,6/23/2015,5/27/2015,True,6/3/2015 12:00:00 PM,1462
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 9:00:00 PM,1041
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 10:00:00 AM,1213
7/8/2016,6/23/2015,5/27/2015,False,7/8/2016 7:00:00 AM,2186
6/22/2015,6/23/2015,5/27/2015,True,6/22/2015 3:00:00 PM,1327
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 11:00:00 AM,1247
7/5/2016,6/23/2015,5/27/2015,False,7/5/2016 10:00:00 AM,1238
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 10:00:00 AM,999
6/10/2015,6/23/2015,5/27/2015,True,6/10/2015 5:00:00 PM,4091
6/28/2016,6/23/2015,5/27/2015,False,6/28/2016 9:00:00 AM,2549
7/6/2016,6/23/2015,5/27/2015,False,7/6/2016 10:00:00 AM,1381
6/26/2015,6/23/2015,5/27/2015,False,6/26/2015 7:00:00 AM,2007
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 2:00:00 AM,157
7/9/2015,6/23/2015,5/27/2015,False,7/9/2015 11:00:00 AM,2627
7/17/2015,6/23/2015,5/27/2015,False,7/17/2015 1:00:00 AM,265
8/18/2016,6/23/2015,5/27/2015,False,8/18/2016 11:00:00 PM,683
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 9:00:00 AM,1545
8/10/2016,6/23/2015,5/27/2015,False,8/10/2016 2:00:00 PM,1602
6/12/2015,6/23/2015,5/27/2015,True,6/12/2015 10:00:00 PM,826
8/17/2015,6/23/2015,5/27/2015,False,8/17/2015 10:00:00 AM,1160
7/21/2016,6/23/2015,5/27/2015,False,7/21/2016 8:00:00 AM,4733
8/6/2015,6/23/2015,5/27/2015,False,8/6/2015 6:00:00 AM,1758
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 12:00:00 AM,389
8/1/2016,6/23/2015,5/27/2015,False,8/1/2016 1:00:00 AM,203
6/16/2016,6/23/2015,5/27/2015,False,6/16/2016 6:00:00 PM,3157
7/21/2016,6/23/2015,5/27/2015,False,7/21/2016 7:00:00 AM,2563
7/30/2015,6/23/2015,5/27/2015,False,7/30/2015 6:00:00 PM,3771
8/10/2016,6/23/2015,5/27/2015,False,8/10/2016 1:00:00 PM,1584
7/30/2015,6/23/2015,5/27/2015,False,7/30/2015 5:00:00 PM,3820
7/23/2015,6/23/2015,5/27/2015,False,7/23/2015 10:00:00 AM,1357
6/16/2016,6/23/2015,5/27/2015,False,6/16/2016 3:00:00 PM,1217
8/1/2016,6/23/2015,5/27/2015,False,8/1/2016 4:00:00 PM,1453
6/24/2016,6/23/2015,5/27/2015,False,6/24/2016 9:00:00 PM,1120
8/5/2016,6/23/2015,5/27/2015,False,8/5/2016 9:00:00 AM,2280
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 8:00:00 PM,1233
7/13/2016,6/23/2015,5/27/2015,False,7/13/2016 12:00:00 PM,1464
7/27/2016,6/23/2015,5/27/2015,False,7/27/2016 3:00:00 AM,61
7/8/2015,6/23/2015,5/27/2015,False,7/8/2015 9:00:00 PM,1614
7/14/2016,6/23/2015,5/27/2015,False,7/14/2016 11:00:00 AM,1407
7/29/2016,6/23/2015,5/27/2015,False,7/29/2016 3:00:00 AM,87
6/13/2016,6/23/2015,5/27/2015,False,6/13/2016 12:00:00 PM,931
7/11/2016,6/23/2015,5/27/2015,False,7/11/2016 8:00:00 PM,1526
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 10:00:00 AM,1163
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 11:00:00 PM,720
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 7:00:00 PM,1892
6/15/2015,6/23/2015,5/27/2015,True,6/15/2015 1:00:00 PM,1513
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 1:00:00 PM,1666
7/30/2015,6/23/2015,5/27/2015,False,7/30/2015 2:00:00 PM,1558
7/26/2016,6/23/2015,5/27/2015,False,7/26/2016 1:00:00 AM,170
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 6:00:00 PM,2726
7/12/2016,6/23/2015,5/27/2015,False,7/12/2016 10:00:00 AM,1279
6/14/2016,6/23/2015,5/27/2015,False,6/14/2016 6:00:00 PM,3849
7/11/2016,6/23/2015,5/27/2015,False,7/11/2016 7:00:00 PM,2449
7/27/2016,6/23/2015,5/27/2015,False,7/27/2016 6:00:00 AM,800
8/7/2015,6/23/2015,5/27/2015,False,8/7/2015 10:00:00 PM,995
8/22/2016,6/23/2015,5/27/2015,False,8/22/2016 5:00:00 AM,154
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 7:00:00 PM,2639
8/18/2015,6/23/2015,5/27/2015,False,8/18/2015 1:00:00 PM,1453
7/1/2016,6/23/2015,5/27/2015,False,7/1/2016 10:00:00 AM,996
8/22/2016,6/23/2015,5/27/2015,False,8/22/2016 6:00:00 AM,645
8/22/2016,6/23/2015,5/27/2015,False,8/22/2016 4:00:00 AM,72
8/12/2016,6/23/2015,5/27/2015,False,8/12/2016 1:00:00 AM,196
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 6:00:00 PM,4023
8/26/2015,6/23/2015,5/27/2015,False,8/26/2015 7:00:00 PM,2189
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 8:00:00 PM,1635
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 11:00:00 AM,1070
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 9:00:00 PM,834
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 8:00:00 PM,1246
6/3/2015,6/23/2015,5/27/2015,True,6/3/2015 11:00:00 AM,1058
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 11:00:00 AM,949
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 9:00:00 AM,2415
7/5/2016,6/23/2015,5/27/2015,False,7/5/2016 11:00:00 AM,1225
6/22/2015,6/23/2015,5/27/2015,True,6/22/2015 4:00:00 PM,1961
6/10/2015,6/23/2015,5/27/2015,True,6/10/2015 4:00:00 PM,2083
7/27/2015,6/23/2015,5/27/2015,False,7/27/2015 8:00:00 PM,1413
8/4/2015,6/23/2015,5/27/2015,False,8/4/2015 8:00:00 PM,1718
6/10/2015,6/23/2015,5/27/2015,True,6/10/2015 3:00:00 PM,1593
7/27/2015,6/23/2015,5/27/2015,False,7/27/2015 7:00:00 PM,2271
6/2/2015,6/23/2015,5/27/2015,True,6/2/2015 6:00:00 PM,3474
8/7/2015,6/23/2015,5/27/2015,False,8/7/2015 8:00:00 AM,4098
7/26/2016,6/23/2015,5/27/2015,False,7/26/2016 8:00:00 AM,4803
6/16/2016,6/23/2015,5/27/2015,False,6/16/2016 5:00:00 PM,3468
7/6/2016,6/23/2015,5/27/2015,False,7/6/2016 11:00:00 AM,1326
8/11/2015,6/23/2015,5/27/2015,False,8/11/2015 12:00:00 AM,330
8/3/2015,6/23/2015,5/27/2015,False,8/3/2015 9:00:00 PM,1061
7/23/2015,6/23/2015,5/27/2015,False,7/23/2015 11:00:00 AM,1277
6/17/2016,6/23/2015,5/27/2015,False,6/17/2016 2:00:00 PM,1572
8/16/2016,6/23/2015,5/27/2015,False,8/16/2016 9:00:00 AM,2322
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 6:00:00 PM,3158
7/22/2015,6/23/2015,5/27/2015,False,7/22/2015 12:00:00 AM,358
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 10:00:00 AM,1245
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 3:00:00 PM,1802
7/22/2015,6/23/2015,5/27/2015,False,7/22/2015 7:00:00 AM,2574
6/21/2016,6/23/2015,5/27/2015,False,6/21/2016 9:00:00 PM,1118
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 10:00:00 AM,1260
6/27/2016,6/23/2015,5/27/2015,False,6/27/2016 11:00:00 AM,1107
7/25/2016,6/23/2015,5/27/2015,False,7/25/2016 8:00:00 AM,4500
6/13/2016,6/23/2015,5/27/2015,False,6/13/2016 1:00:00 PM,1006
8/12/2015,6/23/2015,5/27/2015,False,8/12/2015 10:00:00 AM,1150
7/2/2015,6/23/2015,5/27/2015,False,7/2/2015 4:00:00 AM,105
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 3:00:00 PM,1538
8/18/2015,6/23/2015,5/27/2015,False,8/18/2015 2:00:00 PM,1451
6/21/2016,6/23/2015,5/27/2015,False,6/21/2016 8:00:00 AM,4908
8/22/2016,6/23/2015,5/27/2015,False,8/22/2016 12:00:00 AM,259
7/11/2016,6/23/2015,5/27/2015,False,7/11/2016 6:00:00 PM,3932
7/8/2016,6/23/2015,5/27/2015,False,7/8/2016 8:00:00 AM,4186
8/16/2016,6/23/2015,5/27/2015,False,8/16/2016 7:00:00 PM,2975
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 2:00:00 PM,1522
6/28/2016,6/23/2015,5/27/2015,False,6/28/2016 4:00:00 PM,1939
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 7:00:00 PM,2158
8/8/2016,6/23/2015,5/27/2015,False,8/8/2016 9:00:00 AM,2248
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 2:00:00 PM,1333
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 12:00:00 PM,1309
8/4/2015,6/23/2015,5/27/2015,False,8/4/2015 9:00:00 AM,2224
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 9:00:00 AM,2539
8/11/2015,6/23/2015,5/27/2015,False,8/11/2015 11:00:00 AM,1210
7/22/2016,6/23/2015,5/27/2015,False,7/22/2016 4:00:00 AM,85
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 1:00:00 AM,225
8/5/2015,6/23/2015,5/27/2015,False,8/5/2015 9:00:00 AM,2287
7/22/2016,6/23/2015,5/27/2015,False,7/22/2016 6:00:00 AM,578
7/21/2016,6/23/2015,5/27/2015,False,7/21/2016 9:00:00 AM,2528
6/28/2016,6/23/2015,5/27/2015,False,6/28/2016 10:00:00 AM,1384
6/23/2015,6/23/2015,5/27/2015,True,6/23/2015 4:00:00 PM,2295
7/22/2016,6/23/2015,5/27/2015,False,7/22/2016 7:00:00 AM,1729
7/23/2015,6/23/2015,5/27/2015,False,7/23/2015 10:00:00 PM,1014
8/17/2015,6/23/2015,5/27/2015,False,8/17/2015 11:00:00 AM,1174
6/16/2016,6/23/2015,5/27/2015,False,6/16/2016 4:00:00 PM,2175
8/19/2016,6/23/2015,5/27/2015,False,8/19/2016 10:00:00 AM,844
7/2/2015,6/23/2015,5/27/2015,False,7/2/2015 5:00:00 AM,158
7/30/2015,6/23/2015,5/27/2015,False,7/30/2015 3:00:00 PM,1719
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 9:00:00 PM,1329
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 11:00:00 PM,819
7/14/2016,6/23/2015,5/27/2015,False,7/14/2016 1:00:00 PM,1702
7/14/2016,6/23/2015,5/27/2015,False,7/14/2016 12:00:00 PM,1742
7/15/2016,6/23/2015,5/27/2015,False,7/15/2016 10:00:00 AM,1371
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 12:00:00 PM,1484
7/22/2015,6/23/2015,5/27/2015,False,7/22/2015 9:00:00 PM,1187
8/3/2015,6/23/2015,5/27/2015,False,8/3/2015 8:00:00 PM,1526
8/19/2015,6/23/2015,5/27/2015,False,8/19/2015 9:00:00 AM,2225
8/1/2016,6/23/2015,5/27/2015,False,8/1/2016 1:00:00 PM,1760
7/12/2016,6/23/2015,5/27/2015,False,7/12/2016 11:00:00 AM,1142
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 4:00:00 PM,2222
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 5:00:00 PM,4029
7/29/2015,6/23/2015,5/27/2015,False,7/29/2015 3:00:00 PM,1785
8/18/2015,6/23/2015,5/27/2015,False,8/18/2015 3:00:00 PM,1527
8/19/2015,6/23/2015,5/27/2015,False,8/19/2015 5:00:00 PM,3927
7/21/2015,6/23/2015,5/27/2015,False,7/21/2015 11:00:00 PM,618
7/8/2016,6/23/2015,5/27/2015,False,7/8/2016 10:00:00 PM,1268
8/8/2016,6/23/2015,5/27/2015,False,8/8/2016 10:00:00 AM,1196
7/22/2015,6/23/2015,5/27/2015,False,7/22/2015 8:00:00 AM,4654
7/5/2016,6/23/2015,5/27/2015,False,7/5/2016 12:00:00 PM,1645
8/11/2016,6/23/2015,5/27/2015,False,8/11/2016 12:00:00 PM,1610
6/24/2016,6/23/2015,5/27/2015,False,6/24/2016 8:00:00 PM,1517
8/22/2016,6/23/2015,5/27/2015,False,8/22/2016 9:00:00 AM,1999
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 6:00:00 PM,4145
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 2:00:00 PM,1392
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 7:00:00 PM,2403
7/11/2016,6/23/2015,5/27/2015,False,7/11/2016 4:00:00 PM,1547
8/26/2015,6/23/2015,5/27/2015,False,8/26/2015 5:00:00 PM,3115
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 5:00:00 PM,3540
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 1:00:00 PM,1476
8/26/2015,6/23/2015,5/27/2015,False,8/26/2015 6:00:00 PM,3327
6/24/2016,6/23/2015,5/27/2015,False,6/24/2016 7:00:00 PM,2069
6/5/2015,6/23/2015,5/27/2015,True,6/5/2015 8:00:00 PM,1531
7/27/2015,6/23/2015,5/27/2015,False,7/27/2015 5:00:00 PM,3881
6/2/2015,6/23/2015,5/27/2015,True,6/2/2015 5:00:00 PM,3419
6/23/2015,6/23/2015,5/27/2015,True,6/23/2015 6:00:00 PM,4252
8/7/2015,6/23/2015,5/27/2015,False,8/7/2015 9:00:00 AM,2410
8/11/2015,6/23/2015,5/27/2015,False,8/11/2015 12:00:00 PM,1555
6/8/2016,6/23/2015,5/27/2015,False,6/8/2016 9:00:00 AM,2439
6/23/2015,6/23/2015,5/27/2015,True,6/23/2015 5:00:00 PM,4102
8/26/2016,6/23/2015,5/27/2015,False,8/26/2016 6:00:00 AM,647
7/4/2016,6/23/2015,5/27/2015,False,7/4/2016 9:00:00 AM,2401
7/26/2016,6/23/2015,5/27/2015,False,7/26/2016 9:00:00 AM,2387
6/23/2016,6/23/2015,5/27/2015,False,6/23/2016 9:00:00 PM,863
6/28/2016,6/23/2015,5/27/2015,False,6/28/2016 11:00:00 AM,1300
6/25/2015,6/23/2015,5/27/2015,False,6/25/2015 9:00:00 AM,2503
8/5/2016,6/23/2015,5/27/2015,False,8/5/2016 10:00:00 AM,1333
8/16/2016,6/23/2015,5/27/2015,False,8/16/2016 10:00:00 AM,1300
7/7/2015,6/23/2015,5/27/2015,False,7/7/2015 8:00:00 AM,4867
7/2/2015,6/23/2015,5/27/2015,False,7/2/2015 6:00:00 AM,779
6/28/2016,6/23/2015,5/27/2015,False,6/28/2016 12:00:00 PM,1702
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 8:00:00 PM,1827
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 8:00:00 PM,1618
6/15/2016,6/23/2015,5/27/2015,False,6/15/2016 11:00:00 AM,1322
6/21/2016,6/23/2015,5/27/2015,False,6/21/2016 8:00:00 PM,1617
7/22/2015,6/23/2015,5/27/2015,False,7/22/2015 8:00:00 PM,1692
7/25/2016,6/23/2015,5/27/2015,False,7/25/2016 9:00:00 AM,2311
6/21/2016,6/23/2015,5/27/2015,False,6/21/2016 9:00:00 AM,2520
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 11:00:00 AM,1245
8/13/2015,6/23/2015,5/27/2015,False,8/13/2015 3:00:00 PM,732
8/15/2016,6/23/2015,5/27/2015,False,8/15/2016 10:00:00 AM,1350
6/21/2016,6/23/2015,5/27/2015,False,6/21/2016 10:00:00 AM,1302
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 9:00:00 PM,1257
7/17/2015,6/23/2015,5/27/2015,False,7/17/2015 9:00:00 PM,1300
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 3:00:00 PM,1603
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 11:00:00 AM,1375
7/6/2015,6/23/2015,5/27/2015,False,7/6/2015 10:00:00 AM,1259
7/5/2016,6/23/2015,5/27/2015,False,7/5/2016 1:00:00 PM,1793
8/11/2016,6/23/2015,5/27/2015,False,8/11/2016 11:00:00 AM,1269
8/8/2016,6/23/2015,5/27/2015,False,8/8/2016 12:00:00 PM,1572
8/27/2015,6/23/2015,5/27/2015,False,8/27/2015 4:00:00 PM,2043
7/21/2015,6/23/2015,5/27/2015,False,7/21/2015 9:00:00 AM,2572
8/3/2016,6/23/2015,5/27/2015,False,8/3/2016 8:00:00 PM,1911
8/25/2015,6/23/2015,5/27/2015,False,8/25/2015 6:00:00 PM,3348
7/1/2016,6/23/2015,5/27/2015,False,7/1/2016 3:00:00 PM,1595
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 10:00:00 AM,1181
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 6:00:00 PM,3738
7/28/2015,6/23/2015,5/27/2015,False,7/28/2015 1:00:00 PM,1472
8/26/2016,6/23/2015,5/27/2015,False,8/26/2016 7:00:00 AM,1842
7/26/2016,6/23/2015,5/27/2015,False,7/26/2016 10:00:00 AM,1386
7/28/2016,6/23/2015,5/27/2015,False,7/28/2016 10:00:00 AM,1353
6/12/2015,6/23/2015,5/27/2015,True,6/12/2015 8:00:00 PM,991
6/23/2016,6/23/2015,5/27/2015,False,6/23/2016 8:00:00 PM,1107
7/29/2016,6/23/2015,5/27/2015,False,7/29/2016 11:00:00 PM,932
8/17/2016,6/23/2015,5/27/2015,False,8/17/2016 9:00:00 AM,2429
8/20/2015,6/23/2015,5/27/2015,False,8/20/2015 11:00:00 AM,1106
7/23/2015,6/23/2015,5/27/2015,False,7/23/2015 12:00:00 PM,1716
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 4:00:00 PM,2454
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 7:00:00 PM,2258
7/14/2016,6/23/2015,5/27/2015,False,7/14/2016 2:00:00 PM,1725
8/12/2016,6/23/2015,5/27/2015,False,8/12/2016 9:00:00 AM,2327
8/10/2015,6/23/2015,5/27/2015,False,8/10/2015 9:00:00 PM,1065
7/14/2016,6/23/2015,5/27/2015,False,7/14/2016 3:00:00 PM,1896
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 6:00:00 PM,3444
6/19/2015,6/23/2015,5/27/2015,True,6/19/2015 5:00:00 PM,3934
8/19/2015,6/23/2015,5/27/2015,False,8/19/2015 10:00:00 AM,1218
7/15/2016,6/23/2015,5/27/2015,False,7/15/2016 12:00:00 PM,1790
8/3/2015,6/23/2015,5/27/2015,False,8/3/2015 8:00:00 AM,4042
7/22/2015,6/23/2015,5/27/2015,False,7/22/2015 5:00:00 PM,4148
8/31/2016,6/23/2015,5/27/2015,False,8/31/2016 9:00:00 PM,1134
6/28/2016,6/23/2015,5/27/2015,False,6/28/2016 3:00:00 PM,1771
7/15/2016,6/23/2015,5/27/2015,False,7/15/2016 11:00:00 AM,1447
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 2:00:00 PM,1712
8/15/2016,6/23/2015,5/27/2015,False,8/15/2016 11:00:00 AM,1373
6/27/2016,6/23/2015,5/27/2015,False,6/27/2016 12:00:00 PM,1314
8/6/2015,6/23/2015,5/27/2015,False,8/6/2015 10:00:00 AM,2234
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 6:00:00 PM,2965
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 12:00:00 PM,1733
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 12:00:00 PM,1673
8/12/2015,6/23/2015,5/27/2015,False,8/12/2015 7:00:00 PM,2534
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 3:00:00 PM,1847
7/15/2016,6/23/2015,5/27/2015,False,7/15/2016 1:00:00 PM,1893
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 1:00:00 PM,1633
7/8/2016,6/23/2015,5/27/2015,False,7/8/2016 9:00:00 PM,1247
8/19/2015,6/23/2015,5/27/2015,False,8/19/2015 4:00:00 PM,2069
8/16/2016,6/23/2015,5/27/2015,False,8/16/2016 6:00:00 PM,4719
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 5:00:00 PM,3773
6/17/2015,6/23/2015,5/27/2015,True,6/17/2015 10:00:00 AM,1193
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 2:00:00 PM,1596
8/4/2016,6/23/2015,5/27/2015,False,8/4/2016 8:00:00 PM,1731
6/30/2016,6/23/2015,5/27/2015,False,6/30/2016 4:00:00 PM,2285
8/28/2015,6/23/2015,5/27/2015,False,8/28/2015 1:00:00 PM,1778
